"Plot Title: 20052699 PILOT"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20052699, SEN S/N: 20052699, LBL: Temp_414a)","RH, % (LGR S/N: 20052699, SEN S/N: 20052699, LBL: RH_414a)","CO2, ppm (LGR S/N: 20052699, SEN S/N: 20052699, LBL: CO2_414a)","Stopped (LGR S/N: 20052699)","End Of File (LGR S/N: 20052699)"
470,01/09/23 01:07:49 PM,69.771,100.000,476,,
471,01/09/23 01:07:50 PM,69.771,100.000,483,,
472,01/09/23 01:07:51 PM,69.814,100.000,483,,
473,01/09/23 01:07:52 PM,69.771,100.000,483,,
474,01/09/23 01:07:53 PM,69.771,100.000,479,,
475,01/09/23 01:07:54 PM,69.728,100.000,476,,
476,01/09/23 01:07:55 PM,69.814,100.000,471,,
477,01/09/23 01:07:56 PM,69.771,100.000,467,,
478,01/09/23 01:07:57 PM,69.771,100.000,467,,
479,01/09/23 01:07:58 PM,69.771,100.000,460,,
480,01/09/23 01:07:59 PM,69.814,100.000,467,,
481,01/09/23 01:08:00 PM,69.685,100.000,464,,
482,01/09/23 01:08:01 PM,69.771,100.000,464,,
483,01/09/23 01:08:02 PM,69.814,100.000,462,,
484,01/09/23 01:08:03 PM,69.814,100.000,453,,
485,01/09/23 01:08:04 PM,69.771,100.000,455,,
486,01/09/23 01:08:05 PM,69.771,100.000,457,,
487,01/09/23 01:08:06 PM,69.771,100.000,462,,
488,01/09/23 01:08:07 PM,69.814,100.000,462,,
489,01/09/23 01:08:08 PM,69.771,100.000,467,,
490,01/09/23 01:08:09 PM,69.814,100.000,467,,
491,01/09/23 01:08:10 PM,69.771,100.000,462,,
492,01/09/23 01:08:11 PM,69.771,100.000,453,,
493,01/09/23 01:08:12 PM,69.814,100.000,455,,
494,01/09/23 01:08:13 PM,69.771,100.000,462,,
495,01/09/23 01:08:14 PM,69.771,100.000,464,,
496,01/09/23 01:08:15 PM,69.728,100.000,462,,
497,01/09/23 01:08:16 PM,69.771,100.000,462,,
498,01/09/23 01:08:17 PM,69.814,100.000,467,,
499,01/09/23 01:08:18 PM,69.771,100.000,474,,
500,01/09/23 01:08:19 PM,69.771,100.000,471,,
501,01/09/23 01:08:20 PM,69.814,100.000,467,,
502,01/09/23 01:08:21 PM,69.771,100.000,462,,
503,01/09/23 01:08:22 PM,69.771,100.000,457,,
504,01/09/23 01:08:23 PM,69.814,100.000,453,,
505,01/09/23 01:08:24 PM,69.771,100.000,450,,
506,01/09/23 01:08:25 PM,69.771,100.000,446,,
507,01/09/23 01:08:26 PM,69.814,100.000,455,,
508,01/09/23 01:08:27 PM,69.771,100.000,457,,
509,01/09/23 01:08:28 PM,69.771,100.000,453,,
510,01/09/23 01:08:29 PM,69.771,100.000,457,,
511,01/09/23 01:08:30 PM,69.771,100.000,455,,
512,01/09/23 01:08:31 PM,69.814,100.000,457,,
513,01/09/23 01:08:32 PM,69.814,100.000,457,,
514,01/09/23 01:08:33 PM,69.771,100.000,450,,
515,01/09/23 01:08:34 PM,69.771,100.000,450,,
516,01/09/23 01:08:35 PM,69.771,100.000,446,,
517,01/09/23 01:08:36 PM,69.771,100.000,443,,
518,01/09/23 01:08:37 PM,69.814,100.000,448,,
519,01/09/23 01:08:38 PM,69.814,100.000,450,,
520,01/09/23 01:08:39 PM,69.771,100.000,448,,
521,01/09/23 01:08:40 PM,69.814,100.000,450,,
522,01/09/23 01:08:41 PM,69.858,100.000,462,,
523,01/09/23 01:08:42 PM,69.771,100.000,464,,
524,01/09/23 01:08:43 PM,69.771,100.000,462,,
525,01/09/23 01:08:44 PM,69.771,100.000,462,,
526,01/09/23 01:08:45 PM,69.771,100.000,453,,
527,01/09/23 01:08:46 PM,69.771,100.000,453,,
528,01/09/23 01:08:47 PM,69.814,100.000,453,,
529,01/09/23 01:08:48 PM,69.814,100.000,448,,
530,01/09/23 01:08:49 PM,69.814,100.000,453,,
531,01/09/23 01:08:50 PM,69.771,100.000,453,,
532,01/09/23 01:08:51 PM,69.814,100.000,450,,
533,01/09/23 01:08:52 PM,69.771,100.000,448,,
534,01/09/23 01:08:53 PM,69.814,100.000,446,,
535,01/09/23 01:08:54 PM,69.814,100.000,443,,
536,01/09/23 01:08:55 PM,69.814,100.000,441,,
537,01/09/23 01:08:56 PM,69.814,100.000,448,,
538,01/09/23 01:08:57 PM,69.814,100.000,446,,
539,01/09/23 01:08:58 PM,69.814,100.000,446,,
540,01/09/23 01:08:59 PM,69.814,100.000,441,,
541,01/09/23 01:09:00 PM,69.771,100.000,432,,
542,01/09/23 01:09:01 PM,69.814,100.000,446,,
543,01/09/23 01:09:02 PM,69.814,100.000,446,,
544,01/09/23 01:09:03 PM,69.814,100.000,441,,
545,01/09/23 01:09:04 PM,69.771,100.000,443,,
546,01/09/23 01:09:05 PM,69.771,100.000,437,,
547,01/09/23 01:09:06 PM,69.814,100.000,430,,
548,01/09/23 01:09:07 PM,69.814,100.000,434,,
549,01/09/23 01:09:08 PM,69.814,100.000,430,,
550,01/09/23 01:09:09 PM,69.814,100.000,424,,
551,01/09/23 01:09:10 PM,69.814,100.000,421,,
552,01/09/23 01:09:11 PM,69.814,100.000,421,,
553,01/09/23 01:09:12 PM,69.814,100.000,421,,
554,01/09/23 01:09:13 PM,69.858,100.000,419,,
555,01/09/23 01:09:14 PM,69.858,100.000,417,,
556,01/09/23 01:09:15 PM,69.771,100.000,415,,
557,01/09/23 01:09:16 PM,69.814,100.000,417,,
558,01/09/23 01:09:17 PM,69.771,100.000,415,,
559,01/09/23 01:09:18 PM,69.858,100.000,419,,
560,01/09/23 01:09:19 PM,69.858,100.000,421,,
561,01/09/23 01:09:20 PM,69.814,100.000,424,,
562,01/09/23 01:09:21 PM,69.814,100.000,424,,
563,01/09/23 01:09:22 PM,69.814,100.000,421,,
564,01/09/23 01:09:23 PM,69.858,100.000,424,,
565,01/09/23 01:09:24 PM,69.814,100.000,421,,
566,01/09/23 01:09:25 PM,69.814,100.000,417,,
567,01/09/23 01:09:26 PM,69.858,100.000,415,,
568,01/09/23 01:09:27 PM,69.814,100.000,424,,
569,01/09/23 01:09:28 PM,69.858,100.000,432,,
570,01/09/23 01:09:29 PM,69.814,100.000,432,,
571,01/09/23 01:09:30 PM,69.814,100.000,426,,
572,01/09/23 01:09:31 PM,69.814,100.000,428,,
573,01/09/23 01:09:32 PM,69.814,100.000,430,,
574,01/09/23 01:09:33 PM,69.814,100.000,432,,
575,01/09/23 01:09:34 PM,69.814,100.000,432,,
576,01/09/23 01:09:35 PM,69.814,100.000,430,,
577,01/09/23 01:09:36 PM,69.814,100.000,426,,
578,01/09/23 01:09:37 PM,69.814,100.000,419,,
579,01/09/23 01:09:38 PM,69.814,100.000,421,,
580,01/09/23 01:09:39 PM,69.901,100.000,419,,
581,01/09/23 01:09:40 PM,69.858,100.000,417,,
582,01/09/23 01:09:41 PM,69.771,100.000,419,,
583,01/09/23 01:09:42 PM,69.814,100.000,417,,
584,01/09/23 01:09:43 PM,69.858,100.000,413,,
585,01/09/23 01:09:44 PM,69.858,100.000,417,,
586,01/09/23 01:09:45 PM,69.814,100.000,417,,
587,01/09/23 01:09:46 PM,69.771,100.000,417,,
588,01/09/23 01:09:47 PM,69.814,100.000,415,,
589,01/09/23 01:09:48 PM,69.771,100.000,419,,
590,01/09/23 01:09:49 PM,69.858,100.000,415,,
591,01/09/23 01:09:50 PM,69.858,100.000,417,,
592,01/09/23 01:09:51 PM,69.858,100.000,421,,
593,01/09/23 01:09:52 PM,69.858,100.000,430,,
594,01/09/23 01:09:53 PM,69.814,100.000,424,,
595,01/09/23 01:09:54 PM,69.814,100.000,421,,
596,01/09/23 01:09:55 PM,69.901,100.000,424,,
597,01/09/23 01:09:56 PM,69.814,100.000,421,,
598,01/09/23 01:09:57 PM,69.814,100.000,421,,
599,01/09/23 01:09:58 PM,69.858,100.000,417,,
600,01/09/23 01:09:59 PM,69.814,100.000,419,,
601,01/09/23 01:10:00 PM,69.814,100.000,419,,
602,01/09/23 01:10:01 PM,69.858,100.000,426,,
603,01/09/23 01:10:02 PM,69.858,100.000,424,,
604,01/09/23 01:10:03 PM,69.901,100.000,421,,
605,01/09/23 01:10:04 PM,69.858,100.000,419,,
606,01/09/23 01:10:05 PM,69.771,100.000,415,,
607,01/09/23 01:10:06 PM,69.858,100.000,419,,
608,01/09/23 01:10:07 PM,69.858,100.000,417,,
609,01/09/23 01:10:08 PM,69.858,100.000,413,,
610,01/09/23 01:10:09 PM,69.814,100.000,410,,
611,01/09/23 01:10:10 PM,69.858,100.000,404,,
612,01/09/23 01:10:11 PM,69.858,100.000,404,,
613,01/09/23 01:10:12 PM,69.901,100.000,402,,
614,01/09/23 01:10:13 PM,69.858,100.000,402,,
615,01/09/23 01:10:14 PM,69.858,100.000,404,,
616,01/09/23 01:10:15 PM,69.814,100.000,404,,
617,01/09/23 01:10:16 PM,69.814,100.000,404,,
618,01/09/23 01:10:17 PM,69.858,100.000,402,,
619,01/09/23 01:10:18 PM,69.858,100.000,404,,
620,01/09/23 01:10:19 PM,69.814,100.000,408,,
621,01/09/23 01:10:20 PM,69.858,100.000,408,,
622,01/09/23 01:10:21 PM,69.901,100.000,410,,
623,01/09/23 01:10:22 PM,69.858,100.000,410,,
624,01/09/23 01:10:23 PM,69.901,100.000,415,,
625,01/09/23 01:10:24 PM,69.814,100.000,410,,
626,01/09/23 01:10:25 PM,69.771,100.000,404,,
627,01/09/23 01:10:26 PM,69.814,100.000,404,,
628,01/09/23 01:10:27 PM,69.858,100.000,406,,
629,01/09/23 01:10:28 PM,69.858,100.000,399,,
630,01/09/23 01:10:29 PM,69.814,100.000,395,,
631,01/09/23 01:10:30 PM,69.814,100.000,393,,
632,01/09/23 01:10:31 PM,69.858,100.000,395,,
633,01/09/23 01:10:32 PM,69.858,100.000,402,,
634,01/09/23 01:10:33 PM,69.858,100.000,399,,
635,01/09/23 01:10:34 PM,69.858,100.000,402,,
636,01/09/23 01:10:35 PM,69.858,100.000,402,,
637,01/09/23 01:10:36 PM,69.858,100.000,402,,
638,01/09/23 01:10:37 PM,69.858,100.000,404,,
639,01/09/23 01:10:38 PM,69.858,100.000,402,,
640,01/09/23 01:10:39 PM,69.858,100.000,402,,
641,01/09/23 01:10:40 PM,69.858,100.000,402,,
642,01/09/23 01:10:41 PM,69.858,100.000,404,,
643,01/09/23 01:10:42 PM,69.814,100.000,402,,
644,01/09/23 01:10:43 PM,69.814,100.000,402,,
645,01/09/23 01:10:44 PM,69.858,100.000,408,,
646,01/09/23 01:10:45 PM,69.858,100.000,410,,
647,01/09/23 01:10:46 PM,69.814,100.000,408,,
648,01/09/23 01:10:47 PM,69.901,100.000,399,,
649,01/09/23 01:10:48 PM,69.901,100.000,406,,
650,01/09/23 01:10:49 PM,69.858,100.000,410,,
651,01/09/23 01:10:50 PM,69.814,100.000,410,,
652,01/09/23 01:10:51 PM,69.858,100.000,413,,
653,01/09/23 01:10:52 PM,69.942,100.000,406,,
654,01/09/23 01:10:53 PM,69.901,100.000,402,,
655,01/09/23 01:10:54 PM,69.858,100.000,399,,
656,01/09/23 01:10:55 PM,69.858,100.000,402,,
657,01/09/23 01:10:56 PM,69.901,100.000,399,,
658,01/09/23 01:10:57 PM,69.814,100.000,391,,
659,01/09/23 01:10:58 PM,69.901,100.000,391,,
660,01/09/23 01:10:59 PM,69.858,100.000,391,,
661,01/09/23 01:11:00 PM,69.814,100.000,391,,
662,01/09/23 01:11:01 PM,69.901,100.000,395,,
663,01/09/23 01:11:02 PM,69.858,100.000,399,,
664,01/09/23 01:11:03 PM,69.814,100.000,399,,
665,01/09/23 01:11:04 PM,69.858,100.000,399,,
666,01/09/23 01:11:05 PM,69.858,100.000,399,,
667,01/09/23 01:11:06 PM,69.858,100.000,393,,
668,01/09/23 01:11:07 PM,69.901,100.000,393,,
669,01/09/23 01:11:08 PM,69.858,100.000,391,,
670,01/09/23 01:11:09 PM,69.858,100.000,391,,
671,01/09/23 01:11:10 PM,69.858,100.000,389,,
672,01/09/23 01:11:11 PM,69.858,100.000,389,,
673,01/09/23 01:11:12 PM,69.901,100.000,384,,
674,01/09/23 01:11:13 PM,69.858,100.000,386,,
675,01/09/23 01:11:14 PM,69.858,100.000,384,,
676,01/09/23 01:11:15 PM,69.814,100.000,375,,
677,01/09/23 01:11:16 PM,69.901,100.000,380,,
678,01/09/23 01:11:17 PM,69.901,100.000,378,,
679,01/09/23 01:11:18 PM,69.901,100.000,380,,
680,01/09/23 01:11:19 PM,69.858,100.000,384,,
681,01/09/23 01:11:20 PM,69.814,100.000,382,,
682,01/09/23 01:11:21 PM,69.901,100.000,373,,
683,01/09/23 01:11:22 PM,69.858,100.000,378,,
684,01/09/23 01:11:23 PM,69.858,100.000,375,,
685,01/09/23 01:11:24 PM,69.858,100.000,375,,
686,01/09/23 01:11:25 PM,69.858,100.000,380,,
687,01/09/23 01:11:26 PM,69.942,100.000,378,,
688,01/09/23 01:11:27 PM,69.858,100.000,378,,
689,01/09/23 01:11:28 PM,69.901,100.000,382,,
690,01/09/23 01:11:29 PM,69.942,100.000,382,,
691,01/09/23 01:11:30 PM,69.814,100.000,378,,
692,01/09/23 01:11:31 PM,69.858,100.000,375,,
693,01/09/23 01:11:32 PM,69.901,100.000,369,,
694,01/09/23 01:11:33 PM,69.858,100.000,369,,
695,01/09/23 01:11:34 PM,69.901,100.000,369,,
696,01/09/23 01:11:35 PM,69.858,100.000,371,,
697,01/09/23 01:11:36 PM,69.814,100.000,375,,
698,01/09/23 01:11:37 PM,69.942,100.000,378,,
699,01/09/23 01:11:38 PM,69.985,100.000,386,,
700,01/09/23 01:11:39 PM,69.942,100.000,386,,
701,01/09/23 01:11:40 PM,69.901,100.000,380,,
702,01/09/23 01:11:41 PM,69.858,100.000,378,,
703,01/09/23 01:11:42 PM,69.942,100.000,369,,
704,01/09/23 01:11:43 PM,69.901,100.000,375,,
705,01/09/23 01:11:44 PM,69.901,100.000,375,,
706,01/09/23 01:11:45 PM,69.858,100.000,373,,
707,01/09/23 01:11:46 PM,69.858,100.000,371,,
708,01/09/23 01:11:47 PM,69.901,100.000,367,,
709,01/09/23 01:11:48 PM,69.858,100.000,369,,
710,01/09/23 01:11:49 PM,69.858,100.000,373,,
711,01/09/23 01:11:50 PM,69.901,100.000,373,,
712,01/09/23 01:11:51 PM,69.901,100.000,369,,
713,01/09/23 01:11:52 PM,69.901,100.000,365,,
714,01/09/23 01:11:53 PM,69.901,100.000,362,,
715,01/09/23 01:11:54 PM,69.901,100.000,369,,
716,01/09/23 01:11:55 PM,69.901,100.000,365,,
717,01/09/23 01:11:56 PM,69.858,100.000,362,,
718,01/09/23 01:11:57 PM,69.942,100.000,353,,
719,01/09/23 01:11:58 PM,69.901,100.000,351,,
720,01/09/23 01:11:59 PM,69.901,100.000,355,,
721,01/09/23 01:12:00 PM,69.814,100.000,357,,
722,01/09/23 01:12:01 PM,69.901,100.000,362,,
723,01/09/23 01:12:02 PM,69.942,100.000,369,,
724,01/09/23 01:12:03 PM,69.901,100.000,371,,
725,01/09/23 01:12:04 PM,69.901,100.000,378,,
726,01/09/23 01:12:05 PM,69.901,100.000,375,,
727,01/09/23 01:12:06 PM,69.942,100.000,378,,
728,01/09/23 01:12:07 PM,69.858,100.000,382,,
729,01/09/23 01:12:08 PM,69.942,100.000,386,,
730,01/09/23 01:12:09 PM,69.901,100.000,386,,
731,01/09/23 01:12:10 PM,69.901,100.000,386,,
732,01/09/23 01:12:11 PM,69.942,100.000,384,,
733,01/09/23 01:12:12 PM,69.901,100.000,386,,
734,01/09/23 01:12:13 PM,69.858,100.000,384,,
735,01/09/23 01:12:14 PM,69.858,100.000,380,,
736,01/09/23 01:12:15 PM,69.901,100.000,380,,
737,01/09/23 01:12:16 PM,69.901,100.000,378,,
738,01/09/23 01:12:17 PM,69.942,100.000,375,,
739,01/09/23 01:12:18 PM,69.942,100.000,378,,
740,01/09/23 01:12:19 PM,69.901,100.000,380,,
741,01/09/23 01:12:20 PM,69.901,100.000,378,,
742,01/09/23 01:12:21 PM,69.942,100.000,369,,
743,01/09/23 01:12:22 PM,69.901,100.000,375,,
744,01/09/23 01:12:23 PM,69.901,100.000,373,,
745,01/09/23 01:12:24 PM,69.901,100.000,371,,
746,01/09/23 01:12:25 PM,69.901,100.000,369,,
747,01/09/23 01:12:26 PM,69.901,100.000,373,,
748,01/09/23 01:12:27 PM,69.901,100.000,369,,
749,01/09/23 01:12:28 PM,69.942,100.000,365,,
750,01/09/23 01:12:29 PM,69.858,100.000,362,,
751,01/09/23 01:12:30 PM,69.858,100.000,357,,
752,01/09/23 01:12:31 PM,69.942,100.000,357,,
753,01/09/23 01:12:32 PM,69.901,100.000,360,,
754,01/09/23 01:12:33 PM,69.901,100.000,362,,
755,01/09/23 01:12:34 PM,69.901,100.000,360,,
756,01/09/23 01:12:35 PM,69.901,100.000,362,,
757,01/09/23 01:12:36 PM,69.901,100.000,365,,
758,01/09/23 01:12:37 PM,69.858,100.000,373,,
759,01/09/23 01:12:38 PM,69.942,100.000,375,,
760,01/09/23 01:12:39 PM,69.858,100.000,378,,
761,01/09/23 01:12:40 PM,69.901,100.000,380,,
762,01/09/23 01:12:41 PM,69.942,100.000,380,,
763,01/09/23 01:12:42 PM,69.942,100.000,380,,
764,01/09/23 01:12:43 PM,69.901,100.000,380,,
765,01/09/23 01:12:44 PM,69.901,100.000,378,,
766,01/09/23 01:12:45 PM,69.858,100.000,378,,
767,01/09/23 01:12:46 PM,69.901,100.000,375,,
768,01/09/23 01:12:47 PM,69.901,100.000,378,,
769,01/09/23 01:12:48 PM,69.942,100.000,375,,
770,01/09/23 01:12:49 PM,69.942,100.000,382,,
771,01/09/23 01:12:50 PM,69.901,100.000,375,,
772,01/09/23 01:12:51 PM,69.901,100.000,369,,
773,01/09/23 01:12:52 PM,69.942,100.000,373,,
774,01/09/23 01:12:53 PM,69.985,100.000,375,,
775,01/09/23 01:12:54 PM,69.901,100.000,384,,
776,01/09/23 01:12:55 PM,69.901,100.000,382,,
777,01/09/23 01:12:56 PM,69.942,100.000,380,,
778,01/09/23 01:12:57 PM,69.901,100.000,382,,
779,01/09/23 01:12:58 PM,69.901,100.000,384,,
780,01/09/23 01:12:59 PM,69.942,100.000,382,,
781,01/09/23 01:13:00 PM,69.942,100.000,378,,
782,01/09/23 01:13:01 PM,69.942,100.000,378,,
783,01/09/23 01:13:02 PM,69.901,100.000,375,,
784,01/09/23 01:13:03 PM,69.901,100.000,375,,
785,01/09/23 01:13:04 PM,69.901,100.000,375,,
786,01/09/23 01:13:05 PM,69.901,100.000,371,,
787,01/09/23 01:13:06 PM,69.901,100.000,373,,
788,01/09/23 01:13:07 PM,69.985,100.000,375,,
789,01/09/23 01:13:08 PM,69.985,100.000,373,,
790,01/09/23 01:13:09 PM,69.942,100.000,367,,
791,01/09/23 01:13:10 PM,69.901,100.000,373,,
792,01/09/23 01:13:11 PM,69.942,100.000,373,,
793,01/09/23 01:13:12 PM,69.985,100.000,375,,
794,01/09/23 01:13:13 PM,69.901,100.000,375,,
795,01/09/23 01:13:14 PM,69.942,100.000,378,,
796,01/09/23 01:13:15 PM,69.942,100.000,378,,
797,01/09/23 01:13:16 PM,69.901,100.000,373,,
798,01/09/23 01:13:17 PM,70.029,100.000,375,,
799,01/09/23 01:13:18 PM,69.985,100.000,375,,
800,01/09/23 01:13:19 PM,69.942,100.000,375,,
801,01/09/23 01:13:20 PM,69.985,100.000,380,,
802,01/09/23 01:13:21 PM,69.985,100.000,382,,
803,01/09/23 01:13:22 PM,69.985,100.000,386,,
804,01/09/23 01:13:23 PM,69.942,100.000,386,,
805,01/09/23 01:13:24 PM,69.985,100.000,391,,
806,01/09/23 01:13:25 PM,69.942,100.000,389,,
807,01/09/23 01:13:26 PM,69.985,100.000,393,,
808,01/09/23 01:13:27 PM,69.985,100.000,391,,
809,01/09/23 01:13:28 PM,70.029,100.000,389,,
810,01/09/23 01:13:29 PM,69.985,100.000,389,,
811,01/09/23 01:13:30 PM,69.942,100.000,382,,
812,01/09/23 01:13:31 PM,70.029,100.000,384,,
813,01/09/23 01:13:32 PM,69.942,100.000,389,,
814,01/09/23 01:13:33 PM,69.985,100.000,391,,
815,01/09/23 01:13:34 PM,69.942,100.000,395,,
816,01/09/23 01:13:35 PM,70.029,100.000,402,,
817,01/09/23 01:13:36 PM,69.985,100.000,402,,
818,01/09/23 01:13:37 PM,70.072,100.000,404,,
819,01/09/23 01:13:38 PM,70.029,100.000,408,,
820,01/09/23 01:13:39 PM,70.029,100.000,406,,
821,01/09/23 01:13:40 PM,70.072,100.000,399,,
822,01/09/23 01:13:41 PM,70.029,100.000,395,,
823,01/09/23 01:13:42 PM,70.029,100.000,404,,
824,01/09/23 01:13:43 PM,70.029,100.000,408,,
825,01/09/23 01:13:44 PM,70.029,100.000,408,,
826,01/09/23 01:13:45 PM,69.985,100.000,408,,
827,01/09/23 01:13:46 PM,70.029,100.000,408,,
828,01/09/23 01:13:47 PM,70.029,100.000,406,,
829,01/09/23 01:13:48 PM,70.029,100.000,410,,
830,01/09/23 01:13:49 PM,70.029,100.000,415,,
831,01/09/23 01:13:50 PM,70.072,100.000,417,,
832,01/09/23 01:13:51 PM,70.072,100.000,419,,
833,01/09/23 01:13:52 PM,70.072,100.000,419,,
834,01/09/23 01:13:53 PM,70.029,100.000,421,,
835,01/09/23 01:13:54 PM,70.029,100.000,426,,
836,01/09/23 01:13:55 PM,70.072,100.000,426,,
837,01/09/23 01:13:56 PM,70.072,100.000,426,,
838,01/09/23 01:13:57 PM,70.072,100.000,421,,
839,01/09/23 01:13:58 PM,70.115,100.000,424,,
840,01/09/23 01:13:59 PM,70.115,100.000,426,,
841,01/09/23 01:14:00 PM,70.029,100.000,421,,
842,01/09/23 01:14:01 PM,70.072,100.000,415,,
843,01/09/23 01:14:02 PM,70.115,100.000,413,,
844,01/09/23 01:14:03 PM,70.115,100.000,417,,
845,01/09/23 01:14:04 PM,70.201,100.000,413,,
846,01/09/23 01:14:05 PM,70.115,100.000,408,,
847,01/09/23 01:14:06 PM,70.158,100.000,408,,
848,01/09/23 01:14:07 PM,70.072,100.000,408,,
849,01/09/23 01:14:08 PM,70.115,100.000,410,,
850,01/09/23 01:14:09 PM,70.115,100.000,410,,
851,01/09/23 01:14:10 PM,70.158,100.000,415,,
852,01/09/23 01:14:11 PM,70.158,100.000,419,,
853,01/09/23 01:14:12 PM,70.115,100.000,417,,
854,01/09/23 01:14:13 PM,70.115,100.000,415,,
855,01/09/23 01:14:14 PM,70.158,100.000,410,,
856,01/09/23 01:14:15 PM,70.115,100.000,404,,
857,01/09/23 01:14:16 PM,70.158,100.000,408,,
858,01/09/23 01:14:17 PM,70.158,100.000,410,,
859,01/09/23 01:14:18 PM,70.158,100.000,408,,
860,01/09/23 01:14:19 PM,70.158,100.000,404,,
861,01/09/23 01:14:20 PM,70.158,100.000,406,,
862,01/09/23 01:14:21 PM,70.158,100.000,408,,
863,01/09/23 01:14:22 PM,70.158,100.000,406,,
864,01/09/23 01:14:23 PM,70.201,100.000,410,,
865,01/09/23 01:14:24 PM,70.158,100.000,413,,
866,01/09/23 01:14:25 PM,70.158,100.000,415,,
867,01/09/23 01:14:26 PM,70.243,100.000,419,,
868,01/09/23 01:14:27 PM,70.201,100.000,421,,
869,01/09/23 01:14:28 PM,70.201,100.000,421,,
870,01/09/23 01:14:29 PM,70.201,100.000,424,,
871,01/09/23 01:14:30 PM,70.158,100.000,428,,
872,01/09/23 01:14:31 PM,70.201,100.000,430,,
873,01/09/23 01:14:32 PM,70.243,100.000,421,,
874,01/09/23 01:14:33 PM,70.201,100.000,417,,
875,01/09/23 01:14:34 PM,70.243,100.000,417,,
876,01/09/23 01:14:35 PM,70.201,100.000,415,,
877,01/09/23 01:14:36 PM,70.286,100.000,421,,
878,01/09/23 01:14:37 PM,70.201,100.000,426,,
879,01/09/23 01:14:38 PM,70.243,100.000,424,,
880,01/09/23 01:14:39 PM,70.243,100.000,434,,
881,01/09/23 01:14:40 PM,70.243,100.000,437,,
882,01/09/23 01:14:41 PM,70.201,100.000,437,,
883,01/09/23 01:14:42 PM,70.286,100.000,434,,
884,01/09/23 01:14:43 PM,70.201,100.000,434,,
885,01/09/23 01:14:44 PM,70.243,100.000,437,,
886,01/09/23 01:14:45 PM,70.201,100.000,437,,
887,01/09/23 01:14:46 PM,70.201,100.000,434,,
888,01/09/23 01:14:47 PM,70.243,100.000,432,,
889,01/09/23 01:14:48 PM,70.243,100.000,430,,
890,01/09/23 01:14:49 PM,70.329,100.000,430,,
891,01/09/23 01:14:50 PM,70.286,100.000,426,,
892,01/09/23 01:14:51 PM,70.286,100.000,424,,
893,01/09/23 01:14:52 PM,70.243,100.000,426,,
894,01/09/23 01:14:53 PM,70.286,100.000,430,,
895,01/09/23 01:14:54 PM,70.286,100.000,428,,
896,01/09/23 01:14:55 PM,70.243,100.000,434,,
897,01/09/23 01:14:56 PM,70.329,100.000,430,,
898,01/09/23 01:14:57 PM,70.286,100.000,424,,
899,01/09/23 01:14:58 PM,70.286,100.000,424,,
900,01/09/23 01:14:59 PM,70.329,100.000,430,,
901,01/09/23 01:15:00 PM,70.286,100.000,424,,
902,01/09/23 01:15:01 PM,70.286,100.000,424,,
903,01/09/23 01:15:02 PM,70.286,100.000,421,,
904,01/09/23 01:15:03 PM,70.286,100.000,417,,
905,01/09/23 01:15:04 PM,70.329,100.000,419,,
906,01/09/23 01:15:05 PM,70.329,100.000,424,,
907,01/09/23 01:15:06 PM,70.329,100.000,426,,
908,01/09/23 01:15:07 PM,70.372,100.000,424,,
909,01/09/23 01:15:08 PM,70.372,100.000,424,,
910,01/09/23 01:15:09 PM,70.329,100.000,424,,
911,01/09/23 01:15:10 PM,70.372,100.000,430,,
912,01/09/23 01:15:11 PM,70.329,100.000,434,,
913,01/09/23 01:15:12 PM,70.329,100.000,437,,
914,01/09/23 01:15:13 PM,70.372,100.000,434,,
915,01/09/23 01:15:14 PM,70.372,100.000,432,,
916,01/09/23 01:15:15 PM,70.329,100.000,432,,
917,01/09/23 01:15:16 PM,70.372,100.000,432,,
918,01/09/23 01:15:17 PM,70.329,100.000,437,,
919,01/09/23 01:15:18 PM,70.329,100.000,443,,
920,01/09/23 01:15:19 PM,70.372,100.000,443,,
921,01/09/23 01:15:20 PM,70.372,100.000,441,,
922,01/09/23 01:15:21 PM,70.372,100.000,439,,
923,01/09/23 01:15:22 PM,70.372,100.000,443,,
924,01/09/23 01:15:23 PM,70.372,100.000,448,,
925,01/09/23 01:15:24 PM,70.416,100.000,446,,
926,01/09/23 01:15:25 PM,70.416,100.000,443,,
927,01/09/23 01:15:26 PM,70.416,100.000,439,,
928,01/09/23 01:15:27 PM,70.372,100.000,437,,
929,01/09/23 01:15:28 PM,70.416,100.000,434,,
930,01/09/23 01:15:29 PM,70.416,100.000,430,,
931,01/09/23 01:15:30 PM,70.416,100.000,430,,
932,01/09/23 01:15:31 PM,70.416,100.000,432,,
933,01/09/23 01:15:32 PM,70.416,100.000,430,,
934,01/09/23 01:15:33 PM,70.416,100.000,432,,
935,01/09/23 01:15:34 PM,70.459,100.000,434,,
936,01/09/23 01:15:35 PM,70.372,100.000,434,,
937,01/09/23 01:15:36 PM,70.372,100.000,437,,
938,01/09/23 01:15:37 PM,70.416,100.000,434,,
939,01/09/23 01:15:38 PM,70.416,100.000,434,,
940,01/09/23 01:15:39 PM,70.459,100.000,441,,
941,01/09/23 01:15:40 PM,70.416,100.000,446,,
942,01/09/23 01:15:41 PM,70.459,100.000,446,,
943,01/09/23 01:15:42 PM,70.502,100.000,446,,
944,01/09/23 01:15:43 PM,70.416,100.000,443,,
